concept_id,name
1326,Manual laborer
1327,Names and firstnames of contact
1328,Relationships of contact
1329,Age of contact
1330,Seriological status of contact
1331,Contact under care for HIV in clinic
1332,Name of clinic caring for contact
1333,Contact has had HIV testing
1334,HIV test referral location
1335,Vital signs construct
1336,Physical examination
1337,Laboratory examinations construct
1338,"Culture for tuberculosis, qualitative"
1339,"Tuberculosis drug sensitivity testing, non-coded"
1340,Sti other tests
1341,Laboratory tests other
1342,Chest xray comments
1343,Xrays other
1344,Malaria diagnosis
1345,Confirmed
1346,Presumed
1347,"Mycobacterium tuberculosis, pulmonary"
1348,Tuberculosis assessment
1349,Pneumonia assessment
1350,Acute pneumonia presumed bacterial
1351,Sub-acute pneumonia presumed pcp
1352,Weight loss greater than ten percent
1353,Clinical impression
1354,Does the patient have acute diarrhea
1355,Dysphagia assessment
1356,Severe dysphagia presumed invasive
1357,Meningitis assessment
1358,Meningitis acute bacterial
1359,Meningitis sub-acute presumed cryptococcus
1360,Meningitis sub-acute presumed tuberculosis
1361,Encephalopathy non focal
1362,HIV encephalopathy
1363,Encephalopathy presumed not due to HIV
1364,Clinical impression comments
1365,Dysentery bacilliary
1366,Convulsions or focal neurological deficit
1367,Convulsions or neurological deficit presumed toxoplasmosis
1368,Convulsions or neurological deficit presumed due to tuberculosis
1369,Convulsions or neurological deficit presumed cerebral lymphoma
1370,Nodular rash
1371,Yes unspecified
1372,Chlamydia trachomatis
1373,Herpes simplex genital infection
1374,Sexually transmitted disease other
1375,Clinical impression question
1376,Clinical impression etiology
1377,Antiretroviral treatment group
1378,Tuberculosis treatment group
1379,Clinical impression diagnosis confirmed
1380,Clinical impression construct
1381,Cange
1382,Belladere
1383,Boucan carre
1384,Cerca-la-source
1385,Hinche
1386,Lascahobas
1387,Saint-marc
1388,Thomonde
1389,Clinic site other
1390,Patient referred to this haiti site
1391,Treatment plan other remarks
1392,Name of health care provider
1393,Socio-economic assistance
1394,School aid for children
1395,Socio-economic assistance construct
1396,Aid for construction or repair of the house
1397,Job training
1398,Financial aid
1399,Socio-economic assistance comment
1400,Nutritional aid
1401,Current opportunistic infection
1402,Activity
1403,Gardening
1404,Housework
1405,Domestic partner
1406,Amikacin
1407,Contaminated
1408,Moderately positive
1409,Strongly positive
1410,Weakly positive
1411,Capreomycin
1412,Clofazimine
1413,Cycloserine
1414,Ethionamide
1415,Prothionamide
1416,Gatifloxacin
1417,Kanamycin
1418,Ofloxacin
1419,P-aminosalicylic acid
1420,First TB diagnosis date
1421,First TB treatment date
1422,Year approximate
1423,Month-year approximate
1424,Previous tuberculosis treatment
1425,TB treatment registration number
1426,Telephone number
1427,Transfer in from
1428,Transfer in date
1429,Inpatient hospitalization
1430,Cough lasting more than three weeks
1431,Diarrhea chronic (greater than or equal to 1 month)
1432,Currently in treatment
1433,Patient multiple sexual partners comment
1434,Brief history of previous residences
1435,"Ppd, qualitative"
1436,"Culture for tuberculosis, general"
1437,"PPD, quantitative"
1438,PPD construct
1439,Sensitive
1440,Drug sensitivity test for tuberculosis
1441,Resistant to tuberculosis drug
1442,Resistant
1443,Drug sensitivity test for tuberculosis construct
1444,AFB sputum smear
1445,Antiretroviral treatment needed
1446,Antiretrovirals for prevention of maternal to child transmission
1447,Never previously treated for tuberculosis
1448,Multidrug-resistant and previously treated for tuberculosis
1449,Multidrug-resistant tuberculosis treatment classification
1450,Hospitalized at HIV diagnosis
1451,Both pulmonary and extrapulmonary
1452,Site of TB disease
1453,Multidrug-resistant TB treatment start date
1454,Date of confirmed multidrug-resistant TB diagnosis
1455,Tuberculosis only
1456,HIV only
1457,HIV and tuberculosis status
1458,Lactic acidosis
1459,Excellent
1460,Satisfactory
1461,Acceptable
1462,No progress
1463,Clinical progress
1464,Patient status summary
1465,Fax number
1466,Transfered to other clinic
1467,Rwinkwavu
1468,Mulindi
1469,Rukira
1470,Nyarubuye
1471,Kirehe
1472,Rusumo
1473,Patient hospitalised during diagnosis
1474,TB status drug resistance
1475,Vaginal smear
1476,Blood smear
1477,ESR
1478,Rapid plasmin reagent
1479,Urine analysis
1480,WHO stage - Retired
1481,Test concept
1482,HIV program
1483,z_deprecated Treatment stopped - patient refused
1484,Treatment status
1485,z_deprecated Following - need education and accompagnateur
1486,CD4 improved
1487,Active treatment
1488,Died in treatment
1489,Abandoned treatment
1490,Pre-ART (Continue)
1491,Family planning comment
1492,Assistance with funerals
1493,Education NOT finished
1494,Exposure to blood or blood products
1495,Sexual contact with HIV positive partner
1496,Reason patient started ARVs for prophylaxis
1497,Is the patient starting ARVs for prophylaxis
1498,Previous treatment prophylaxis
1499,Drug start date
1500,Drug end date
1501,Previous treatment prophylaxis construct
1502,D4T30+3TC+NVP
1503,D4T40+3TC+NVP
1504,AZT+3TC+NVP
1505,D4T30+3TC+EFV
1506,D4T40+3TC+EFV
1507,AZT+3TC+EFV
1508,Previous treatment history HIV
1509,Treatment after failure of re-treatment MDR-TB patient
1510,RHEZ
1511,RHE
1512,RHZ
1513,RH
1514,Previous treatment history TB
1515,Previous treatment history TB construct
1516,Financial aid comment
1517,Nutritional aid comment
1518,School aid for children comment
1519,Assistance with funerals comment
1520,Assistance with transport comment
1521,Aid for construction or repair of the house comment
1522,Job training comment
1523,New MDR-TB patient
1524,Relapse MDR-TB patient
1525,Treatment after default MDR-TB patient
1526,Treatment after failure of first treatment MDR-TB patient
1527,Previous treatment with other medications non-coded
1528,Previous treatment with other medications construct
1529,Transfer in MDR-TB patient
1530,Other MDR-TB patient
1531,MDR-TB registration group
1532,Category I TB case
1533,Category II TB case
1534,Category IV TB case
1535,MDR-TB registration date
1536,MDR-TB contact
1537,Previous incarceration
1538,Health care worker
1539,MDR-TB risk factors
1540,Chronic renal insufficiency
1541,Previous diagnoses
1542,Urinalysis
1544,Contraceptive use
1545,TB contact construct
1546,Ever had active tuberculosis
1547,Extrapulmonary tuberculosis (EPTB)
1548,In the past
1549,Pulmonary tuberculosis
1550,Currently
1551,Smoking history
1552,History of alcohol use
1553,HIV PCR
1554,Other medication 1
1555,Other medication 2
1556,Other medication 3
1557,Other medication 4
1558,Previous other medication construct
1559,Does the patient need treatment for tuberculosis
1560,TB symptoms
1561,Other TB symptoms
1562,Normal weight
1563,Cured - TB category IV
1564,Treatment completed - TB category IV
1565,Died - TB
1566,Failed - TB category IV
1567,Defaulted - TB
1568,Tuberculosis treatment status
1569,Transferred out
1570,Active (Reason NOT on ARVs)
1571,ARV education done
1572,Clinical status indicates that it is not necessary
1573,Patient not on ARV reason
1574,Treatment never started
1575,Reason patient is not on ARVs comment
1576,Antiretroviral treatment status
1577,On antiretrovirals
1578,Active NOT on ARVs
1579,Treatment stopped
1581,Side effects of treatment
1582,Reason treatment stopped comment
1583,Previous tuberculosis medication exposures
1584,Multidrug resistant tuberculosis treatment outcome
1585,Cured - TB
1586,Tuberculosis treatment completed
1587,Failed - TB
1588,Previous TB treatment history
1589,Previous TB treatment history construct
1590,Previous treatment history HIV construct
1591,TB contacts construct
1592,Urine
1593,Feces
1594,Cerebrospinal fluid
1595,TB culture source
1596,Other TB culture source non-coded
1597,TB drug resistance
1598,Pneumopathy
1599,Malaria in the last twelve months
1600,Tarpaulin
1601,Current ability to perform primary activity before illness
1602,Every day
1603,Some days
1604,Other activities before illness
1605,Current ability to perform other activities before illness
1606,Stretcher
1607,"Current opportunistic infection or comorbidity, confirmed or presumed"
1608,Previous treatment construct
1609,Previous treatment drug
1610,Zidovudine lamivudine and nevirapine
1611,Previous treatment regimen
1612,Zidovudine Lamivudine and Efavirenz
1613,Stavudine Lamivudine and Efavirenz
1614,Rifampicin Isoniazid and Ethambutol
1615,"Previous treatment, non-coded"
1616,"Candidiasis, esophageal"
1617,"Previous diagnosis, non-coded"
1618,"Family planning, action to take"
1619,Start immediately
1620,Comments at conclusion of examination
1621,HIV testing done
1622,Taking antiretroviral drugs
1623,Taking co-trimoxazole preventive therapy
1624,TSH
1625,Creatinine clearance
1626,Bicarbonate
1627,Urine sediment
1628,Constipation
1629,Skin discoloration
1630,Tinnitus
1631,Tremor
1632,Adverse effect to tuberculosis medication
1633,Thioacetazone
1634,Terizidone
1635,Adverse event mild
1636,Adverse event moderate
1637,Adverse event severe
1638,Adverse event grading
1639,Complete recovery
1640,Death
1641,Adverse event outcome
1642,Drug withdrawn
1643,Other adverse event action
1644,Drug desensitization
1645,Adverse event action taken
1646,Tuberculosis medication causing adverse effect
1647,PMTCT program
1648,Tuberculosis program
1649,VCT program
1650,Method of enrollment
1651,Outpatient consultation
1652,TB adverse effect construct
1653,Patients home has windows
1654,Pigs owned by patients family
1655,Dogs owned by patients family
1656,Cattle owned by patients family
1657,Sheep owned by patients family
1658,Goats owned by patients family
1659,Donkeys owned by patients family
1660,Horses owned by patients family
1661,Chickens owned by patients family
1662,Functional ability of the patient
1663,Work
1664,Is able to walk unaided?
1665,Bedridden
1666,Patient ever worked in south africa
1667,Building shingles
1668,Wall material
1669,Stone
1670,Sticks
1671,Mud
1672,Number of lifetime sexual partners
1673,Number of people who live in housing complex
1674,Number of buildings in housing complex
1675,Method of heating home
1676,Open fire
1677,Coal stove
1678,Gas heater
1679,Windows of home have glass
1680,Patients family owns animals
1681,Family animal ownership construct
1682,Miner
1683,Factory worker
1684,Fruit or vegetable seller
1685,Shepherd
1686,Brewer
1687,Shop owner
1688,Highest level of school completed
1689,Primary standard 1
1690,Primary standard 2
1691,Primary standard 3
1692,Primary standard 4
1693,Primary standard 5
1694,Primary standard 6
1695,Primary standard 7
1696,Secondary form A
1697,Secondary form B
1698,Secondary form C
1699,High school form D (4)
1700,High school form E (5)
1701,Tertiary school
1702,Able to read
1703,Able to write
1704,Clinic travel time on foot
1705,No allergies
1706,Adherence counseling done
1707,Died without treatment
1708,Following - waiting for lab tests
1709,Other active not on ARVs reason non-coded
1710,z_deprecated Following - treatment NOT needed
1711,Initiation of ARVs to follow
1712,Died
1713,z_deprecated Treatment stopped - provider initiated
1714,Treatment complete
1715,Patient hospitalized since last visit
1716,"Diagnosis while hospitalized, non-coded"
1717,Patient using family planning
1718,Norplant
1719,Tubal ligation
1720,Abstinence
1721,Vasectomy
1722,TB culture construct
1723,Deterioration
1724,Good followup by community health worker
1725,Last date patient received nutritional assistance
1726,"Rash, minor"
1727,"Rash, moderate"
1728,"Rash, severe"
1729,"Adverse effect, non-coded"
1730,Other radiology exam comments
1731,"Current opportunistic infection or comorbidity, confirmed or presumed, non-coded"
1732,"Changes to prophylaxis, non-coded"
1733,Adverse effects at visit
1734,Symptom absent
1735,Symptom presence unknown
1736,Symptom comment
1737,Previous diagnosis presence unknown
1738,Number of doses of antiretrovirals missed in the past month
1739,Reason for referral to another site
1740,Reason for poor adherence to antiretroviral therapy
1741,Community-based organization
1742,Patient died
1743,Patient defaulted
1744,Patient transferred out
1745,Treatment never started - patient refused
1746,Patient cured
1747,Patient became pregnant
1748,Patient no longer pregnant
1749,Planned RX interruption
1750,Drug unavailable
1751,Drug failure
1752,Drug given in error
1753,Patient treatment complete
1754,Treatment phase complete
1755,Patient pregnant
1756,Toxicity
1757,Nutritional assistance received date
1758,Funding for medication unavailable
1759,Poor adherence
1760,Risk of pregnancy
1761,Drug out of stock
1762,New drug available
1763,New tuberculosis diagnosis
1764,Immunologic failure
1765,Virologic failure
1766,Drug shared with others
1767,Forgot
1768,Health improved
1769,Too ill
1770,Stigma
1771,Drug lost or used up
1772,Delivery/travel problems
1773,Alcohol problem
1774,Reason for discontinued prophylaxis antiretroviral drug order
1775,Other patient decision
1776,Inability to pay
1777,Organization lacks finances
1778,Reason for prophylaxis stop
1779,Reason antiretrovirals substitute or switch (first line only)
1780,Reason for antiretroviral switch to second-line drugs only
1781,Patient referred to another site
1782,Site patient referred to in lesotho
1783,Patient referred to another site construct
1784,Under five clinic
1785,Other outreach program
1786,Sexually transmitted infection program
1787,Private company
1788,Intravenous drug user outreach
1789,Adolescents outreach
1790,Sex worker outreach
1791,Self-refer
1792,Barea district hospital
1793,Buthe Buthe district hospital
1794,Leribe district hospital
1795,Mafeteng district hospital
1796,Maseru district hospital (Queen Elizabeth II)
1797,Mohale's Hoek district hospital
1798,Mokhotlong district hospital
1799,Qacha's Nek district hospital
1800,Quthing district hospital
1801,Thaba-Tseka district hospital
1802,Botsa Belo Hospital (PIH MDR TB clinic)
1803,Other Lesotho hospital
1804,Continuation phase
1805,Patient present for consultation
1806,Patient received food package
1807,Patient NOT in food program
1808,Patient did NOT receive allocated food
1809,Patient received allocated food
1810,Time of daily accompagnateur visit
1811,Reason for exiting care
1812,Reason order stopped
1813,Patient had side effects
1814,Date of default
1815,Date of death
1816,Genital discharge
1817,Patient weight change
1818,Marasmus
1819,Kwashiorkor
1820,Malnutrition type
1821,Diarrhea current
1822,Weight for height percent of median
1823,Number of previous clinic visits
1824,Guardian; name and first names
1825,Is guardian parent?
1826,Guardian relationship to child
1827,Father cause of death
1828,Ever child death
1829,Number child deaths
1830,Still water
1831,River water
1832,Spring water
1833,Treated water
1834,Tap water
1835,Water source
1836,Parent with TB
1837,HIV test date
1838,Breastfed until what age
1839,Mother cause of death
1840,Received maize (kg)
1841,Received beans (kg)
1842,Received oil (l)
1843,Received sugar (kg)
1844,Received sosoma (kg)
1845,Nutrition program
1846,Assistance status
1847,Full food package
1848,Half food package
1849,Completed food package
1850,Resumed Non-PMTCT care
1851,Gave birth
1853,"In general, would you say that your health is:"
1854,How much bodily pain have you generally had during the past 4 weeks?
1855,"During the past 4 weeks, how much did pain interfere with your normal work (including both work outside the home and housework)?"
1856,"Does your health limit the kinds or amounts of vigorous activities you can do, like hoeing, fetching water from a well, carrying a big bunch of bananas?"
1857,"Does your health limit the kinds or amounts of moderate activities you can do, washing clothes, moving a jerrican of water or moving a bundle of fire wood from one place to another?"
1858,Does your health keep you from walking uphill?
1859,"Does your health keep you from bending, lifting light objects or kneeling?"
1860,"Does your health keep you from walking a distance, like the length of a"
1861,"Does your health keep you from eating, dressing, bathing, or using the latrine?"
1862,"Does your health keep you from working at a job, doing work around the house or going to school?"
1863,"Have you been unable to do certain kinds or amounts of work, housework, or schoolwork because of your health?"
1864,Has your health limited your social activities (like visiting with friends or close relatives)? (during past 4 weeks)
1865,Have you been a very nervous person?
1866,Have you felt calm and peaceful? (during past four weeks)
1867,HIV test type
1868,Have you felt downhearted and blue?  (how often during past 4 weeks)
1869,Have you been a happy person? (how often during past 4 weeks?)
1870,Have you felt so depressed that nothing could cheer you up? (how often durng past 4 weeks?)
1871,Did you feel full of life and energy? (how often during past 4 weeks?)
1872,Malnutrition hospitalization
1873,Did you feel totally without energy? (how often during past 4 weeks?)
1874,Did you feel tired? (how often during past 4 weeks?)
1875,School VCT
1876,Did you have enough energy to do the things you wanted to do? (how often during past 4 weeks?)
1877,Mobile VCT
1878,Did you feel weighed down by your health problems? (how often during past four weeks?)
1879,Were you discouraged by your health problems? (how often during past 4 weeks?)
1880,Did you feel despair over your health problems? (how often during past 4 weeks?)
1881,Were you afraid because of your health? (how often during past 4 weeks?)
1882,"Did you have difficulty reasoning and solving problems, for example, making plans, making decisions, learning new things? (how often during past 4 weeks?)"
